"campaign_id","product_name","short_description","long_description"
"4b18e249-5d28-4620-86fc-568d6b23ceed",Strides: Habit Tracker + Goals,"Strides is a powerful app for tracking all your goals and habits in one place. With four flexible types you can build habits, achieve goals, complete projects on time, stay motivated and always feel organized.","Strides is the ultimate tool for managing your daily routine and achieving any type of goal. Get reminders, track your progress, and stay motivated with comprehensive progress all from one simple app.Don't know where to start? Setting goals is easy with 150+ convenient templates. Apple Health integration and iCloud sync keep your data in sync across your iPhone, iPad and Mac. Make life like a game with streaks, success rates and progress bars to keep improving and achieving your goals."
"91f92932-6923-4c8e-b73a-fcfbd83e3390",Leio,"Leio, the app that enhances your reading experience. Manage, track and organize your reading habits all in one place.","Start using Leio, the digital app designed to elevate your reading experience. The app allows you to manage and track your reading habits, organize your library, and even get projections on when you'll finish a book. Join the reading revolution with Leio and make informed decisions about your reading habits. "
"45cbfc43-dde1-491c-856f-debe56c9e9e8",The Oregon Trail: Boom Town,The Oregon Trail: Boom Town is an interactive game where players build and develop their towns,"Create a 6 seconds BUMPER, some more relaxing than the reference, different script adapted to our product. We only need you talking to the camera, no need to show the phone as in the reference, since we'll add that bit if needed."
"3102bb15-921e-474a-abf5-2a2ce4922a00",Roi,"Roi is an iPhone app for investors, streamlining net worth tracking and trading of diverse assets in one place.","Roi is a free net worth tracking, and investing app provides a unified platform for investors to manage and monitor their finances. It allows users to connect all their bank accounts, brokerages, and digital wallets. Users can track their entire net worth without having to shuffle between multiple apps or manually monitor their assets through a spreadsheet. The app supports tracing of various assets including stocks, ETFs, sneakers, watches, luxury bags, homes, and more."
"333393a4-357b-4816-8948-964ccdc4cb36",Macadam,"Die Macadam App verwandelt Ihre Schritte in Dollar. Mit dem neuesten Update belohnt Macadam Ihre Bemühungen, aktiver zu sein und eine bessere Welt zu schaffen.","Die aktuelle Kampagne von Macadam zielt darauf ab, das neueste Update der App vorzustellen und Menschen dazu zu ermutigen, aktiver zu sein. Jeder Schritt, den Sie machen, wird belohnt und trägt dazu bei, eine bessere und aktivere Welt zu schaffen. Das neueste Update bietet eine effizientere und flüssigere Benutzeroberfläche und viele Fehlerbehebungen und Verbesserungen. Ob Sie ein erfahrener Läufer oder neu in Sachen Fitness sind - Sie sind außergewöhnlich und Macadam ist hier, um Sie zu unterstützen."
c07a5299-7a30-49ad-8498-a11ed34df6b0,LiftBuddy,"Try LiftBuddy, an AI Coach for bodybuilding that personalizes workout and diet plans. Effortlessly pick your program and split, and let the app guide you through your journey.","Join me on LiftBuddy, an AI-powered bodybuilding coach that personalizes your workout and diet plans based on your goals. The onboarding process is simple. You select your desired program and split, and then it's on to the gym where you can see the app at work. It doesn't just assist; it actively coaches you by recommending and adjusting your weight ensuring you constantly break through plateaus. Not only that, it coaches you through your macros based on your progress and makes weekly adjustments. Let's log in to the food database, show how it adjusts, and make most of the LiftBuddy's features."
b21d76fc-09f5-4a15-bf8a-84c56d8c89dc,Ramdam App,Ramdam Test Campaign,"Looking to launch a new video campaign? Our test video package includes everything you need to get started. With high-quality footage, engaging scripts, and expert editing, we'll help you create videos that resonate with your audience and drive results. Whether you're promoting a new product, showcasing your brand, or sharing educational content, our team has the skills and experience to bring your vision to life. Contact us today to learn more about our test video campaign package and take your marketing to the next level."
d160762d-198c-431f-a0d0-cd1e456fc97e,Assurance Habitation,Faites découvrir le produit assurance Habitation Allianz et incitez les utilisateurs à obtenir un tarif sur le site Allianz.,"Notre campagne vise à mettre en avant l'assurance Habitation Allianz et à encourager les utilisateurs à obtenir un tarif sur le site d’Allianz. En montrant les principales caractéristiques et avantages de cette assurance, nous souhaitons susciter l'intérêt et l'engagement des utilisateurs pour ce produit."
c75eb4d9-6f29-4791-82d0-69bb4ce1de77,Deep Belief,"Transformez votre esprit avec Deep Belief, une application d'autohypnose qui vous aide à éliminer les croyances limitantes et à renforcer la confiance et la réussite au quotidien.","L'application Deep Belief est une routine d'autohypnose puissante conçue pour vous aider à éliminer les croyances limitantes et instaurer des croyances positives profondes pour une meilleure confiance en soi et réussite. Elle offre une variété de programmes et est idéale pour ceux qui recherchent une meilleure nuit de sommeil, un esprit tranquille et un renforcement de la confiance en soi et de la motivation."
"119ee7a1-9af0-4e56-9b64-fe4873a745bd",Ramdam Creator App,The ultimate app for content creators who want to get paid for promoting apps !,"With exclusive access to a wide range of campaigns, Ramdam connects you with app developers who are looking to boost their exposure on social media. You'll be asked to describe your experience on the platform."
"0659c6a4-aaf1-40f4-87c6-6d48e81e0523","3asafeer School: Learn Arabic",انضم إلينا في رحلة تعلم ممتعة وفعالة. استعرض كيف يمكن لـمدرسة عصافير  أن تجعل تعلم العربية ممتعًا لأطفالك وتشجع نجاحهم الأكاديمي.,تأخذ حملتنا المشاهدين في رحلة ممتعة لتعلم العربية. بداية من تسليط الضوء على أهمية التعليم المبكر، من خلال عرض قصص الأطفال والكرتون والألعاب التعليمية، والانتقال إلى دعوة للعمل تحث الأهل والمقدمين على الرعاية لبدء طفلهم في رحلة التعلم العربية اليوم. 
eb0616c1-cb3b-49ad-9bbc-0e3e58e5a7af,Ramdam,L'app ultime pour les créateurs de contenu qui veulent être payés pour promouvoir des applications !,"Avec un accès exclusif à un large éventail de campagnes, Ramdam vous met en relation avec des développeurs d'applications qui cherchent à accroître leur visibilité sur les réseaux sociaux. Il vous sera demandé de décrire votre expérience sur la plateforme."
"78a463ab-a2a8-4d21-9f74-ab767408e52b",Bestplay,"Promociona Bestplay i Playtest Pro, una app donde ganas dinero jugando a juegos. Comparte una historia de éxito inventada mostrando lo que has comprado con el dinero ganado. Mantén un tono casual y realista, y sigue las políticas de TikTok y Meta","Estamos contactando a creadores para promocionar nuestra app. Nos gustaría que compartas testimonios espontáneos y naturales, mostrando lo divertida que es la app y dando un ejemplo inventado de qué has comprado con el dinero. Es importante presentar un escenario realista pero atractivo, así que mantén el valor estimado alrededor de 100$. Te animamos a grabar en diferentes entornos, como en el coche, en la cocina o en la cama, para agregar un toque de casualidad y transparencia. Recuerda, se trata de compartir tu historia de éxito con nuestra app.

"
"0bc3df2d-1c94-4660-9a77-68e45e265fa2",Safee,"Gain peace of mind with Safee - a security app offering discreet alerts, real-time tracking, and live video streaming. Ensuring your family's safety 24/7.","Safee aims to provide a safety net for your family with 360° security. With discreet alerts, real-time tracking, and live video streaming on demand, you can always keep an eye on your loved ones. In case of emergencies, Safee's geolocation feature allows for swift action. It's more than an app, it's a guardian angel keeping watch over your family, ensuring their safety, and providing you with the necessary proof to ensure their protection."
